0,1
-6.7147183,0.27889326
-6.715059,0.27777234
-6.7151513,0.2774572
-6.1899357,0.065932475
-6.7148185,0.2789811
-6.7145605,0.27839258
-6.7149878,0.27672043
-6.710806,0.21668798
-6.7144146,0.2678329
-5.9276686,0.033946533
-6.714327,0.27575478
-6.7150993,0.27913427
-6.190148,0.06635286
-6.7148337,0.280111
-6.1901245,0.0637217
-6.7142873,0.27376083
-5.92482,-0.013588801
-6.7137165,0.27479926
-6.7152147,0.28035203
-5.9276686,0.033946533
-6.7147183,0.27889326
-5.927201,0.023166588
-6.1882973,0.039099395
-6.7150993,0.27913427
-5.6045556,0.9784317
-6.7150993,0.27913427
-5.9280496,0.034187548
-6.7154355,0.28177997
-6.39134,1.2243552
-6.7146044,0.278633
-6.391951,1.2270317
-6.7150993,0.27913427
-6.715102,0.27758092
-6.715058,0.28080884
-6.714824,0.27910346
-6.7151847,0.2794261
-5.1408844,-0.21197666
-6.7150455,0.27869877
-5.9278913,0.033686984
-5.140606,-0.2141536
-5.9271293,0.033204973
-6.714981,0.27756572
11.1323595,-5.9381375
-6.7148557,0.27835953
-6.39187,1.2213036
-6.7151203,0.2791791
-3.847253,3.5686536
-5.6045556,0.9784317
-5.927779,0.033302058
-6.7149353,0.27292842
-6.7150993,0.27913427
-5.925243,-0.0078740185
-6.7146664,0.27860278
-6.7151947,0.28115574
-5.927553,0.032728788
-6.7152147,0.28035203
-6.7147183,0.27889326
-6.7153296,0.28156978
-6.7150993,0.27913427
-6.7148404,0.2772296
-6.7143373,0.27865225
-6.715205,0.27934447
-5.927395,0.032228228
-6.7149644,0.279107
-6.7150545,0.28153896
-5.8653054,1.0085313
-6.714445,0.2742615
-5.1408844,-0.21197666
-6.3919945,1.2235289
-6.7152147,0.28035203
-6.7118044,0.23272827
-5.402616,-0.18061326
-6.7149415,0.2786336
-6.7151594,0.27895904
-6.714791,0.2808281
-6.714989,0.27634826
-5.9240503,0.008467932
-6.7147436,0.27936032
-5.927776,0.032469235
-6.7148986,0.2793509
-6.7147183,0.27889326
-5.927659,0.03293898
-6.7141056,0.27432683
-6.7135673,0.2558442
-6.713616,0.27489188
-6.715172,0.2810691
-6.7150993,0.27913427
-5.9274025,0.034923285
-6.7150993,0.27913427
-5.927403,0.034924716
-6.7151995,0.2792221
-5.927934,0.032969795
-6.714128,0.26774168
-6.7139783,0.2766598
-6.7147183,0.27889326
-6.7150784,0.27518654
-6.713988,0.2611626
-6.714471,0.2779706
-6.7150993,0.27913427
-6.71501,0.27635673
-6.7150707,0.2796651
-6.3916855,1.2280084
-6.7150993,0.27913427
-6.7152367,0.27860054
-6.7147236,0.27732503
-6.714932,0.2747127
-6.714954,0.27296123
-6.7137246,0.25592542
-6.7145543,0.27929997
-6.189669,0.06460772
-5.927934,0.032969795
-6.715258,0.27684906
-5.927956,0.031218315
-6.391942,1.2260242
-6.7150993,0.27913427
-6.715086,0.28079504
-6.715287,0.27741775
-6.7146044,0.278633
-6.713705,0.27373642
-6.7151995,0.2792221
-6.7149415,0.2786336
-5.140851,-0.21512114
-6.1891303,0.06386615
-6.7143373,0.27865225
-6.1894407,0.06543119
-6.7150993,0.27913427
-6.7147183,0.27889326
-6.7149396,0.2803212
-6.714783,0.27813315
