0,1
1.0958302,-0.310916
-1.6807826,0.04180249
-1.6777611,-0.114629306
-1.5936188,-0.2365993
3.9968626,-0.7135569
-1.580224,-0.2509083
7.7784314,-0.8803085
1.7761793,-0.41037315
2.9934292,-6.525455
0.7523412,1.2568207
-1.682155,0.041311704
-1.7984005,-6.3935633
-1.477922,-0.6835858
4.452468,-0.81116533
-1.5758082,-0.25558805
-1.6775817,0.044641517
-1.5659286,-0.26596007
0.36960572,-0.6864808
0.5945911,-0.14409432
-0.9712855,5.2597337
-0.87589264,8.289463
-1.5739057,-0.25754806
4.3374395,-0.73010445
-1.761498,-5.0958366
2.659478,-0.021655776
2.3366838,1.690283
0.5634844,1.7370836
1.3308133,-0.1140065
3.4126115,-0.28914076
-1.5778359,-0.25336885
-1.852957,-4.1680117
-1.3706433,4.0500636
10.754226,-4.8731284
-1.568381,-0.26348886
-1.8315643,-6.0878134
-1.4917439,-5.0278497
-1.4004363,0.37682465
-1.7315578,-4.3172054
1.4692826,-0.39375606
14.707676,-1.1785468
2.6552207,-0.56670195
18.456043,-1.3507508
-1.3793141,0.35594842
1.96999,-0.4252488
-1.7735898,-6.046446
-1.3982781,4.0391517
17.508522,-1.3504233
-1.612047,-0.21684945
5.0215816,7.4954615
3.545177,-0.8353654
-1.6021255,-0.2274866
1.7629703,3.198277
-1.5414068,-0.28445363
-1.5818975,-0.24913254
-1.7684345,-4.7381773
-1.5915792,-0.23877783
4.120537,-0.71552986
0.648768,3.6404452
-1.575915,-0.25548452
10.923782,-0.9670249
-1.2802253,4.190238
3.6980517,-0.68846786
-1.5850605,-0.24576405
-1.5845848,-0.24624902
-1.5983989,-0.2314516
-1.559165,-0.2729223
-1.5831672,-0.24771786
-1.5872092,-0.24344763
-1.3842157,0.3035119
1.8212361,-0.40453854
4.8436127,-1.338697
-1.6347574,-0.6295003
-1.5824782,-0.24839383
-1.5961384,-0.23388572
-1.5950623,-0.23502436
-1.1554066,6.3211064
7.2227674,-5.7818127
-1.540856,-0.29186854
-1.7280521,-3.853516
-1.6188524,-0.66169065
-1.6657975,0.034929715
-1.5496415,-0.2829129
-1.6743377,0.037594877
4.9349365,4.41993
-1.5731976,-0.25833777
-1.5764716,-0.2548746
1.4032863,7.632174
-0.813403,8.817668
-1.6769037,0.05960032
9.959825,-0.90321606
2.804342,-0.58768773
-1.3459728,0.53442395
2.8300807,2.9465086
1.010812,-0.30964965
-1.1788226,4.9611135
5.9366474,-0.441104
-1.597868,-0.23204078
-1.2681499,4.178763
1.9228472,3.379634
-1.633465,-0.72798336
-1.445034,0.9423063
-0.9891343,5.747214
-1.6438768,-0.043513276
-1.3290775,3.3018737
1.0185504,2.1607425
-1.5897509,-0.24071658
-1.7484065,-4.7450795
3.3261886,-0.6383871
1.641291,-0.030175267
10.310991,-4.3299227
-1.5560734,-0.27635014
-1.6123003,-0.21657816
-1.5904784,-0.23996513
2.190651,0.14897063
-1.5643643,-0.26774147
7.5664935,4.675006
-1.7631155,-5.0916414
-1.6697065,0.030047856
-1.4105191,3.523889
-1.5804372,-0.25068098
3.1127822,-0.62513155
-1.2046639,4.116623
4.2801943,-0.6995523
-1.6006325,-0.22908002
5.429571,-1.0951387
-1.317151,3.3323407
-1.770942,-6.353257
-1.5818287,-0.24916007
-1.3660246,4.1651278
-1.4621077,2.6062188
-1.7673223,-5.8349843
0.42645106,0.33939764
-1.4149987,0.25425974
-1.264066,4.18007
-1.342869,2.3566346
-1.7841388,-4.693869
1.8446008,-0.41726896
0.5703774,2.0928013
0.45980746,-0.76225114
5.7449875,-4.406504
-1.3609903,0.3624513
-1.5369313,-0.29478818
-1.417366,1.7224233
-1.6119022,-0.21701422
-1.5822273,-0.2487219
-1.4596182,-1.5162383
-1.5896535,-0.24081577
0.30944246,-0.2579693
2.485545,-4.1504383
6.313289,-1.1834456
-1.5332972,-0.055875935
-1.5880874,-0.24250397
-1.5841323,-0.24671695
-1.5875635,-0.24306971
-1.5581819,-0.27398512
15.597081,3.346419
